playerId,teamId,role,name,team,eliminations_avg_per_10m,deaths_avg_per_10m,hero_damage_avg_per_10m,healing_avg_per_10m,ultimates_earned_avg_per_10m,final_blows_avg_per_10m,time_played_total,count
5717,4523,tank,OGE,DAL,15.4008085612022,5.95550448709405,7316.46541437589,0.122541257007259,4.13576700492642,5.13622873754672,76164.8322124481,1
8673,7699,support,Onlywish,GZC,1.88106293214272,3.49340258826505,243.106776435433,6959.53235933779,3.76212586428544,0.806169828061165,2232.78016287088,1
4668,4524,tank,Poko,PHI,16.5254597257622,3.81404159964459,5996.66064783463,214.63533657158,3.63535467494395,4.84303182119652,97377.0186551213,1
8702,7698,tank,Pokpo,ATL,15.7220245818199,6.06981544845625,7423.96020164378,1.70172116117438,4.32292382825403,4.51913266965356,94796.951387763,1
4662,4410,offense,Profit,LDN,18.6100001167881,4.38408656597412,8591.85548899866,938.785798881997,4.61808804673255,6.35933435943499,87178.9355087876,1
9653,4410,support,QuaterMain,LDN,7.12290319994759,4.3493833698795,1912.30715684746,6196.26864320554,3.19375010735113,1.30271385957744,28555.7720342875,1
8781,7696,support,RAPEL,VAN,16.2629287857665,4.93158257160974,5336.52802230177,10575.5630416003,5.53391326737887,3.61398417461477,15938.088607192,1
4658,4404,offense,Rascal,SFS,16.7978116052691,4.47550085427101,5858.14084334196,8276.76704132911,5.15093733490246,4.76329552862702,102156.164167345,1
4136,4525,support,Rawkus,HOU,11.5058909177926,4.79132906594157,5264.79741867985,8522.38697623789,4.35575369631052,2.98201599208951,89536.743165791,1
8715,7693,support,Revenge,HZS,12.310515317276,4.2136663166515,5952.60516224992,7383.00502966298,3.96580359214259,4.13104540848187,7262.08429914713,1
8716,7693,tank,Ria,HZS,17.2863660515122,4.16363860670561,6161.02470506107,312.360358371219,2.95056028730124,5.35144446112238,94965.0143418312,1
8724,7699,tank,Rio,GZC,15.196562177182,4.94022516007329,6766.27488583366,0.014095752096276,3.91996126831902,4.85296574827851,89388.6383092404,1
8686,4406,support,Ripa,GLA,10.7992155636291,5.39960778181456,9261.83192745499,12489.0821526546,6.29954241211699,2.69980389090728,666.715092182159,1
8726,7699,support,Rise,GZC,15.3105624153185,4.02909537245225,3448.57268527974,6283.24166569644,4.02909537245225,4.02909537245225,2233.75203812122,1
8222,7697,tank,rOar,WAS,15.3419957230817,5.68610259933173,7043.6529633569,0,4.16631480780528,4.84104818076745,91591.734567225,1
8687,7695,support,RoKy,TOR,12.1538613580991,4.07095356169337,4263.71816389298,6333.01660930749,3.21546332046795,1.84372896815823,40678.4301246405,1
4105,4409,support,ryujehong,SEO,14.152542735829,4.25186597765442,6302.22881473557,9351.21933948405,4.67230567560429,3.61442514527879,88478.8001261354,1
4669,4524,tank,Sado,PHI,15.8918337073663,6.45835306674557,6593.2042328596,0,3.79543023827701,4.90345100138692,98012.6037486792,1
4099,4403,offense,Saebyeolbe,NYE,17.0998357654408,3.96482678487462,5885.12487457807,818.279686196904,4.20806769192214,5.9107540412548,24666.9035764933,1
9155,7693,offense,SASIN,HZS,15.2179816555704,4.97221182805766,6304.24375338983,450.467435826447,2.86278862827562,6.02692342794868,3982.13122946024,1
5442,4407,offense,sayaplayer,FLA,13.3968766717783,5.4876553239724,6048.63089972924,4204.44075265934,4.05128916534875,6.06772627264734,65164.4425330162,1
8728,7696,offense,SeoMinSoo,VAN,21.0925779605918,3.58864431178284,10933.0624906837,198.216055220913,5.07546493060059,7.04888138830415,88780.0440277457,1
10041,4405,offense,Shax,VAL,16.92044623062,5.69483162609509,6499.72844943821,332.208913903024,4.14808723382235,6.51507486442154,25602.1616744399,1
4644,4406,support,Shaz,GLA,14.2693974427255,4.063945232433,6467.51417387644,10113.3147108868,4.98875328212127,3.24334090665326,92127.2257834673,1
8725,7699,support,shu,GZC,14.0591218738337,3.82630243676111,6458.46059389537,8793.61329818068,4.76764055837136,3.60959150228968,88597.2830435634,1
4139,4404,offense,sinatraa,SFS,20.914314308668,3.49782224259552,11849.3979588803,111.562320656257,5.25278495946871,7.01985086749275,99147.4054275155,1
8749,7696,support,SLIME,VAN,14.5276207583864,3.70397219635384,4165.19029813855,5882.75786104542,3.1927043748307,2.7249487083308,110314.003005266,1
7831,4404,tank,Smurf,SFS,17.7207973203483,4.92244370009676,6587.33383523174,0,3.99948550632862,4.98397424634797,19502.5084792972,1
4493,4524,offense,snillo,PHI,13.1156628567906,7.28647936488365,4268.43824671595,6369.45228283508,2.91459174595346,2.91459174595346,411.721470654011,1
3987,7694,offense,SoOn,PAR,17.1561169881289,6.12237900360677,8755.63893427328,181.999069735949,4.45962928991137,6.85283552523019,62426.7135005593,1
4637,4406,tank,SPACE,GLA,16.9378701717514,3.7549191854298,6297.65484861536,349.497358002874,4.02894681829155,5.42130343931877,81013.7275871039,1
4094,4525,tank,SPREE,HOU,16.0579871877657,4.95197489354207,7074.34606317081,442.661626407133,3.7237805927691,5.26555641714368,45921.0728827715,1
8747,7696,offense,Stitch,VAN,17.654421547989,5.26449463636288,7419.04222055147,628.318124847102,4.2115957090903,6.80711399492503,24503.7765085697,1
8783,7697,offense,Stratus,WAS,15.851749335365,5.32234492835893,6520.33281932997,1105.05528821676,3.78520559886899,5.64898703587554,31226.8374630213,1
4610,4404,offense,STRIKER,SFS,16.2072077897945,6.05329447570638,7380.9094253756,140.294066826663,4.49115396584667,8.20123767676348,6145.41389805079,1
4490,4404,tank,super,SFS,17.3516642262079,5.25622797976005,8277.98332754584,5.82625404240302,4.65726246578739,6.19745950171708,98169.2578759789,1
4144,4406,offense,Surefour,GLA,16.2646829053036,4.85034289967155,7702.97019849507,2334.30725613807,4.40940263606504,6.78446723776371,59872.0556477904,1
3380,4523,offense,Taimou,DAL,13.6431400087556,5.31107950340841,6980.86447007173,353.580131897372,4.14166750265794,6.72411900431524,12313.8808142543,1
4104,4409,support,tobi,SEO,12.5276394406242,3.56128459904842,3821.98377655754,6536.90353465454,3.46025524872081,2.08373035050705,47510.9459224939,1
10021,4523,tank,Trill,DAL,11.0167135374698,6.54945512708687,5723.62504417224,0,3.48294723521383,3.36937286884816,15848.6466409564,1
8729,7696,support,Twilight,VAN,16.0449855131891,4.13910671504062,7122.26234267227,9320.4464205209,5.04899655326076,4.15694769226063,100891.334471405,1
3983,4523,support,uNKOE,DAL,12.8894461892426,4.7966016683072,5795.33514614381,9419.88585209887,4.59200728435097,3.17500173620966,79181.0590630174,1
8688,4404,support,Viol2t,SFS,17.1857639907361,4.19576441952423,7637.59140942568,10409.2002613177,5.30048579068301,4.44065339342642,110254.045209825,1
5809,4406,tank,Void,GLA,19.3433886061819,3.17893608454403,6457.22039100149,250.965631619665,2.04880972421301,5.55584701014347,82291.6828280687,1
8710,7692,offense,YangXiaoLong,CDH,15.3424807356486,5.95745262607632,7572.26339352471,299.683611032245,4.11542226419753,6.29554680642116,51464.9497434497,1
8894,4408,offense,YOUNGJIN,SHD,17.6743870352853,5.83562968450854,6183.78821553803,5143.0035437974,4.04675123931477,6.20412524437992,89553.3178514242,1
8813,7692,support,Yveltal,CDH,7.51211236118778,4.69262275212339,2209.11133196717,7691.35363671163,3.60268116713784,1.52069694192594,91931.5322768688,1
8642,4523,offense,ZachaREEE,DAL,15.1678232422297,5.66674049763441,5698.41453217532,6211.63909323789,4.64294503373498,3.86694719804051,92010.565900743,1
4098,4409,tank,ZUNBA,SEO,18.5775789601581,2.95966331473106,6789.54455068619,0,2.54986377884522,5.73719350240175,13177.1745136976,1
